stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,platform_code
1474920,,Trzcińsko,,50.883215,15.872033,0,1413354,I
1609772,,Trzcińsko,,50.883215,15.872033,0,1413354,II
1413355,6475,Trzebieszowice,,50.346643,16.775683,1,,
1474743,,Trzebieszowice,,50.346643,16.775683,0,1413355,
1413356,6553,Trzebnica,,51.304044,17.063326,1,,
1474713,,Trzebnica,,51.304044,17.063326,0,1413356,I
1474737,,Trzebnica,,51.304044,17.063326,0,1413356,
1413357,229,Tuplice,,51.671842,14.83739,1,,
1475036,,Tuplice,,51.671842,14.83739,0,1413357,IV
1413358,7520,Tuplice Dębinka,,51.666135,14.909976,1,,
1475035,,Tuplice Dębinka,,51.666135,14.909976,0,1413358,I
1413359,6483,Ubocze,,51.056314,15.419985,1,,
1474938,,Ubocze,,51.056314,15.419985,0,1413359,I
1413361,9342,Vesec u Liberce,,50.743539,15.080806,1,,
1474590,,Vesec u Liberce,,50.743539,15.080806,0,1413361,
1413362,9341,Vratislavice nad Nisou,,50.740124,15.093508,1,,
1474591,,Vratislavice nad Nisou,,50.740124,15.093508,0,1413362,
1413363,6572,Wałbrzych Centrum,,50.773373,16.269853,1,,
1474780,,Wałbrzych Centrum,,50.773373,16.269853,0,1413363,I
1474816,,Wałbrzych Centrum,,50.773373,16.269853,0,1413363,II
1413364,6486,Wałbrzych Fabryczny,,50.761393,16.267053,1,,
1475147,,Wałbrzych Fabryczny,,50.761393,16.267053,0,1413364,I
1475164,,Wałbrzych Fabryczny,,50.761393,16.267053,0,1413364,II
1413365,241,Wałbrzych Główny,,50.743398,16.28069,1,,
1474781,,Wałbrzych Główny,,50.743398,16.28069,0,1413365,I
1474777,,Wałbrzych Główny,,50.743398,16.28069,0,1413365,
1474760,,Wałbrzych Główny,,50.743398,16.28069,0,1413365,II
1413366,6487,Wałbrzych Miasto,,50.786229,16.28523,1,,
1474779,,Wałbrzych Miasto,,50.786229,16.28523,0,1413366,II
1413367,6488,Wałbrzych Szczawienko,,50.816397,16.302719,1,,
1474990,,Wałbrzych Szczawienko,,50.816397,16.302719,0,1413367,I
1475125,,Wałbrzych Szczawienko,,50.816397,16.302719,0,1413367,II
1413368,6489,Warkocz,,50.829399,17.046304,1,,
1475196,,Warkocz,,50.829399,17.046304,0,1413368,I
1474854,,Warkocz,,50.829399,17.046304,0,1413368,II
1413371,235,Węgliniec,,51.290105,15.222968,1,,
1474988,,Węgliniec,,51.290105,15.222968,0,1413371,
1475113,,Węgliniec,,51.290105,15.222968,0,1413371,I
1475190,,Węgliniec,,51.290105,15.222968,0,1413371,II
1475136,,Węgliniec,,51.290105,15.222968,0,1413371,III
1474983,,Węgliniec,,51.290105,15.222968,0,1413371,IV
1413372,6490,Węgry,,50.925738,17.032829,1,,
1475194,,Węgry,,50.925738,17.032829,0,1413372,II
1474856,,Węgry,,50.925738,17.032829,0,1413372,I
1413369,9448,Weickersdorf (Sachs),,51.110963,14.151238,1,,
1474630,,Weickersdorf (Sachs),,51.110963,14.151238,0,1413369,
1413373,6493,Wierzbice,,50.965123,16.899229,1,,
1474664,,Wierzbice,,50.965123,16.899229,0,1413373,I
1413374,6494,Wierzbowa Śląska,,51.396904,15.758852,1,,
1475028,,Wierzbowa Śląska,,51.396904,15.758852,0,1413374,I
1475053,,Wierzbowa Śląska,,51.396904,15.758852,0,1413374,
1413375,6495,Wierzchowice,,51.502859,17.351695,1,,
1609775,,Wierzchowice,,51.502859,17.351695,0,1413375,
1475093,,Wierzchowice,,51.502859,17.351695,0,1413375,I
2247103,6499,Wilków Namysłowski,,51.094229,17.658397,1,,
2333182,,Wilków Namysłowski,,51.094229,17.658397,0,2247103,I
2333188,,Wilków Namysłowski,,51.094229,17.658397,0,2247103,II
1413376,6502,Witków Śląski,,50.793824,16.127465,1,,
1475151,,Witków Śląski,,50.793824,16.127465,0,1413376,II
1474918,,Witków Śląski,,50.793824,16.127465,0,1413376,I
1413377,6504,Wojanów,,50.884741,15.821286,1,,
1475154,,Wojanów,,50.884741,15.821286,0,1413377,I
1474921,,Wojanów,,50.884741,15.821286,0,1413377,II
1413378,247,Wołów,,51.333532,16.633274,1,,
1536300,,Wołów,,51.333532,16.633274,0,1413378,
1474784,,Wołów,,51.333532,16.633274,0,1413378,I
1413379,906,Wrocław Brochów,,51.064281,17.084628,1,,
1474903,,Wrocław Brochów,,51.064281,17.084628,0,1413379,I
1413380,248,Wrocław Główny,,51.097917,17.037957,1,,
1474861,,Wrocław Główny,,51.097917,17.037957,0,1413380,II
1474640,,Wrocław Główny,,51.097917,17.037957,0,1413380,IV
1474738,,Wrocław Główny,,51.097917,17.037957,0,1413380,I
1536277,,Wrocław Główny,,51.097917,17.037957,0,1413380,VI
1474679,,Wrocław Główny,,51.097917,17.037957,0,1413380,
1536279,,Wrocław Główny,,51.097917,17.037957,0,1413380,III
1474651,,Wrocław Główny,,51.097917,17.037957,0,1413380,V
1413381,6570,Wrocław Grabiszyn,,51.09664,16.974274,1,,
1474819,,Wrocław Grabiszyn,,51.09664,16.974274,0,1413381,II
1474794,,Wrocław Grabiszyn,,51.09664,16.974274,0,1413381,I
1413382,6511,Wrocław Kowale,,51.134967,17.100139,1,,
1475167,,Wrocław Kowale,,51.134967,17.100139,0,1413382,I
1609787,,Wrocław Kowale,,51.134967,17.100139,0,1413382,
1413383,6512,Wrocław Kuźniki,,51.128026,16.952237,1,,
1474792,,Wrocław Kuźniki,,51.128026,16.952237,0,1413383,I
1536292,,Wrocław Kuźniki,,51.128026,16.952237,0,1413383,
1413384,6513,Wrocław Leśnica,,51.141916,16.867326,1,,
1475006,,Wrocław Leśnica,,51.141916,16.867326,0,1413384,III
1474993,,Wrocław Leśnica,,51.141916,16.867326,0,1413384,II
1413385,6514,Wrocław Mikołajów,,51.1163,16.998395,1,,
1474701,,Wrocław Mikołajów,,51.1163,16.998395,0,1413385,I
1475181,,Wrocław Mikołajów,,51.1163,16.998395,0,1413385,II
1474726,,Wrocław Mikołajów,,51.1163,16.998395,0,1413385,
1413386,6515,Wrocław Muchobór,,51.111064,16.974872,1,,
1475046,,Wrocław Muchobór,,51.111064,16.974872,0,1413386,
1474963,,Wrocław Muchobór,,51.111064,16.974872,0,1413386,I
1474793,,Wrocław Muchobór,,51.111064,16.974872,0,1413386,II
1413387,6516,Wrocław Nadodrze,,51.125658,17.03299,1,,
1474703,,Wrocław Nadodrze,,51.125658,17.03299,0,1413387,II
1474728,,Wrocław Nadodrze,,51.125658,17.03299,0,1413387,
1413388,6517,Wrocław Nowy Dwór,,51.119688,16.955185,1,,
1474950,,Wrocław Nowy Dwór,,51.119688,16.955185,0,1413388,II
1474964,,Wrocław Nowy Dwór,,51.119688,16.955185,0,1413388,I
1475047,,Wrocław Nowy Dwór,,51.119688,16.955185,0,1413388,
1413389,6518,Wrocław Osobowice,,51.167013,16.996673,1,,
1609752,,Wrocław Osobowice,,51.167013,16.996673,0,1413389,
1475205,,Wrocław Osobowice,,51.167013,16.996673,0,1413389,II
1474864,,Wrocław Osobowice,,51.167013,16.996673,0,1413389,I
1413390,6576,Wrocław Partynice,,51.061102,16.997656,1,,
1474653,,Wrocław Partynice,,51.061102,16.997656,0,1413390,II
1474699,,Wrocław Partynice,,51.061102,16.997656,0,1413390,I
1413391,6535,Wrocław Pawłowice,,51.168757,17.108368,1,,
1474732,,Wrocław Pawłowice,,51.168757,17.108368,0,1413391,
1474707,,Wrocław Pawłowice,,51.168757,17.108368,0,1413391,I
1413392,6577,Wrocław Popiele,,51.12245,17.11429,1,,
1609786,,Wrocław Popiele,,51.12245,17.11429,0,1413392,
1475168,,Wrocław Popiele,,51.12245,17.11429,0,1413392,I
1413393,6520,Wrocław Popowice,,51.127361,17.00142,1,,
1474862,,Wrocław Popowice,,51.127361,17.00142,0,1413393,I
1609750,,Wrocław Popowice,,51.127361,17.00142,0,1413393,
1413394,6521,Wrocław Pracze,,51.169687,16.903508,1,,
1536294,,Wrocław Pracze,,51.169687,16.903508,0,1413394,
1475066,,Wrocław Pracze,,51.169687,16.903508,0,1413394,I
1474790,,Wrocław Pracze,,51.169687,16.903508,0,1413394,II
1413395,6522,Wrocław Psie Pole,,51.150451,17.118542,1,,
1475083,,Wrocław Psie Pole,,51.150451,17.118542,0,1413395,I
1474730,,Wrocław Psie Pole,,51.150451,17.118542,0,1413395,
1474705,,Wrocław Psie Pole,,51.150451,17.118542,0,1413395,II
1413396,6571,Wrocław Różanka,,51.137921,17.0037,1,,
1609751,,Wrocław Różanka,,51.137921,17.0037,0,1413396,
1475206,,Wrocław Różanka,,51.137921,17.0037,0,1413396,II
1474863,,Wrocław Różanka,,51.137921,17.0037,0,1413396,I
1413397,6523,Wrocław Sołtysowice,,51.142546,17.083544,1,,
1474704,,Wrocław Sołtysowice,,51.142546,17.083544,0,1413397,II
1474729,,Wrocław Sołtysowice,,51.142546,17.083544,0,1413397,
1475214,,Wrocław Sołtysowice,,51.142546,17.083544,0,1413397,I
1475166,,Wrocław Sołtysowice,,51.142546,17.083544,0,1413397,III
1413398,6519,Wrocław Stadion,,51.137042,16.94064,1,,
1536293,,Wrocław Stadion,,51.137042,16.94064,0,1413398,
1474791,,Wrocław Stadion,,51.137042,16.94064,0,1413398,II
1475065,,Wrocław Stadion,,51.137042,16.94064,0,1413398,I
1413399,6578,Wrocław Strachocin,,51.109828,17.145707,1,,
1475170,,Wrocław Strachocin,,51.109828,17.145707,0,1413399,I
1413402,6526,Wrocław Świniary,,51.19794,16.969878,1,,
1474865,,Wrocław Świniary,,51.19794,16.969878,0,1413402,I
1475204,,Wrocław Świniary,,51.19794,16.969878,0,1413402,II
1609753,,Wrocław Świniary,,51.19794,16.969878,0,1413402,
1413400,6524,Wrocław Swojczyce,,51.115866,17.121347,1,,
1609785,,Wrocław Swojczyce,,51.115866,17.121347,0,1413400,
1475179,,Wrocław Swojczyce,,51.115866,17.121347,0,1413400,I
1413401,6569,Wrocław Szczepin,,51.122944,17.014241,1,,
1474702,,Wrocław Szczepin,,51.122944,17.014241,0,1413401,II
1474727,,Wrocław Szczepin,,51.122944,17.014241,0,1413401,
1475180,,Wrocław Szczepin,,51.122944,17.014241,0,1413401,I
1413403,6527,Wrocław Wojnów,,51.103556,17.157707,1,,
1475171,,Wrocław Wojnów,,51.103556,17.157707,0,1413403,I
1413404,6579,Wrocław Wojnów Wschodni,,51.098062,17.168243,1,,
1475172,,Wrocław Wojnów Wschodni,,51.098062,17.168243,0,1413404,I
1413405,6528,Wrocław Wojszyce,,51.069077,17.032157,1,,
1474700,,Wrocław Wojszyce,,51.069077,17.032157,0,1413405,I
1474652,,Wrocław Wojszyce,,51.069077,17.032157,0,1413405,II
1413406,6529,Wrocław Zachodni,,51.089956,16.949533,1,,
1474892,,Wrocław Zachodni,,51.089956,16.949533,0,1413406,I
1474902,,Wrocław Zachodni,,51.089956,16.949533,0,1413406,II
1413407,6530,Wrocław Zakrzów,,51.158721,17.122147,1,,
1474706,,Wrocław Zakrzów,,51.158721,17.122147,0,1413407,I
1474731,,Wrocław Zakrzów,,51.158721,17.122147,0,1413407,
1413408,6531,Wrocław Żerniki,,51.126159,16.916367,1,,
1474992,,Wrocław Żerniki,,51.126159,16.916367,0,1413408,I
1475007,,Wrocław Żerniki,,51.126159,16.916367,0,1413408,II
1413414,6543,Ząbkowice Śląskie,,50.597297,16.812778,1,,
1475229,,Ząbkowice Śląskie,,50.597297,16.812778,0,1413414,I
1475232,,Ząbkowice Śląskie,,50.597297,16.812778,0,1413414,II
1807949,6720,Zaborowice,,51.68582,16.686785,1,,
1874617,,Zaborowice,,51.68582,16.686785,0,1807949,
1413409,6534,Zagajnik,,51.270119,15.299446,1,,
1475140,,Zagajnik,,51.270119,15.299446,0,1413409,I
1475132,,Zagajnik,,51.270119,15.299446,0,1413409,II
1609788,,Zagajnik,,51.270119,15.299446,0,1413409,
1413422,269,Żagań,,51.603766,15.315421,1,,
1763298,,Żagań,,51.603766,15.315421,0,1413422,II
1475031,,Żagań,,51.603766,15.315421,0,1413422,I
1413410,6617,Zagórze Śląskie,,50.753741,16.403548,1,,
1474800,,Zagórze Śląskie,,50.753741,16.403548,0,1413410,I
1413411,6537,Zakrzów Kotowice,,51.035785,17.210053,1,,
1474905,,Zakrzów Kotowice,,51.035785,17.210053,0,1413411,I
1413412,6540,Zaręba,,51.098102,15.219586,1,,
1474941,,Zaręba,,51.098102,15.219586,0,1413412,II
1413423,6554,Żarów,,50.939498,16.492777,1,,
1474796,,Żarów,,50.939498,16.492777,0,1413423,I
1413424,270,Żary,,51.634465,15.137714,1,,
1475061,,Żary,,51.634465,15.137714,0,1413424,I
1475064,,Żary,,51.634465,15.137714,0,1413424,II
1475032,,Żary,,51.634465,15.137714,0,1413424,IV
1475238,,Żary,,51.634465,15.137714,0,1413424,III
1413413,256,Zasieki,,51.735485,14.669205,1,,
1475037,,Zasieki,,51.735485,14.669205,0,1413413,I
1413415,7561,Zduny,,51.646421,17.366268,1,,
2414697,,Zduny,,51.646421,17.366268,0,1413415,I
1475096,,Zduny,,51.646421,17.366268,0,1413415,II
2247146,6546,Zębice Wrocławskie,,51.006662,17.162077,1,,
2333179,,Zębice Wrocławskie,,51.006662,17.162077,0,2247146,I
2333165,,Zębice Wrocławskie,,51.006662,17.162077,0,2247146,II
1413416,6545,Zebrzydowa,,51.254653,15.389217,1,,
1609789,,Zebrzydowa,,51.254653,15.389217,0,1413416,
1475131,,Zebrzydowa,,51.254653,15.389217,0,1413416,II
1475137,,Zebrzydowa,,51.254653,15.389217,0,1413416,I
1413425,6555,Żelazno,,50.371461,16.674801,1,,
1474745,,Żelazno,,50.371461,16.674801,0,1413425,
1413417,264,Zgorzelec,,51.140016,15.00409,1,,
1609725,,Zgorzelec,,51.140016,15.00409,0,1413417,
1474987,,Zgorzelec,,51.140016,15.00409,0,1413417,I
1474616,,Zgorzelec,,51.140016,15.00409,0,1413417,III
1475133,,Zgorzelec,,51.140016,15.00409,0,1413417,II
1413418,266,Zgorzelec Miasto,,51.154803,15.020129,1,,
1609793,,Zgorzelec Miasto,,51.154803,15.020129,0,1413418,
1474986,,Zgorzelec Miasto,,51.154803,15.020129,0,1413418,I
1475134,,Zgorzelec Miasto,,51.154803,15.020129,0,1413418,II
1413420,6550,Ziębice,,50.608498,17.033889,1,,
1474890,,Ziębice,,50.608498,17.033889,0,1413420,II
1474642,,Ziębice,,50.608498,17.033889,0,1413420,I
1413419,267,Zielona Góra Główna,,51.947463,15.513216,1,,
1845557,,Zielona Góra Główna,,51.947463,15.513216,0,1413419,I
1536288,,Zielona Góra Główna,,51.947463,15.513216,0,1413419,II
1536287,,Zielona Góra Główna,,51.947463,15.513216,0,1413419,III
1473734,6300,Zielona Góra Nowy Kisielin,,51.915746,15.62647,1,,
1536290,,Zielona Góra Nowy Kisielin,,51.915746,15.62647,0,1473734,I
1536320,,Zielona Góra Nowy Kisielin,,51.915746,15.62647,0,1473734,II
1473735,7473,Zielona Góra Stary Kisielin,,51.937097,15.589203,1,,
1536319,,Zielona Góra Stary Kisielin,,51.937097,15.589203,0,1473735,I
1536291,,Zielona Góra Stary Kisielin,,51.937097,15.589203,0,1473735,II
1413426,6557,Żmigród,,51.47534,16.901873,1,,
1609759,,Żmigród,,51.47534,16.901873,0,1413426,
1475199,,Żmigród,,51.47534,16.901873,0,1413426,II
1474871,,Żmigród,,51.47534,16.901873,0,1413426,I
1413421,9449,Zoblitz,,51.123652,14.750938,1,,
1474621,,Zoblitz,,51.123652,14.750938,0,1413421,
1413427,6558,Żórawina,,50.9835,17.049596,1,,
1475193,,Żórawina,,50.9835,17.049596,0,1413427,I
1474857,,Żórawina,,50.9835,17.049596,0,1413427,II
