route_id,service_id,trip_id,trip_headsign,direction_id,block_id
234129,1648_398822,37150326_398822,Krotoszyn,,67759/8
234128,1649_398823,37150327_398823,Krotoszyn,,67761/0
234128,1650_398824,37150328_398824,Krotoszyn,,67761/0
234128,1651_398825,37150329_398825,Krotoszyn,,67761/0
234128,1652_398826,37150330_398826,Krotoszyn,,67761/0
234129,1653_398827,37150331_398827,Krotoszyn,,67763/2
234129,1654_398828,37150332_398828,Krotoszyn,,67763/2
234129,1655_398830,37150334_398830,Krotoszyn,,67763/2
234129,1656_398831,37150335_398831,Krotoszyn,,67763/2
234129,1657_398832,37150336_398832,Krotoszyn,,67763/2
234129,1658_398833,37150337_398833,Krotoszyn,,67763/2
234128,1659_398836,37150340_398836,Krotoszyn,,67765/4
234128,1660_398837,37150341_398837,Krotoszyn,,67765/4
234128,1661_398838,37150342_398838,Krotoszyn,,67765/4
234128,1662_398839,37150343_398839,Krotoszyn,,67765/4
234128,1663_398840,37150344_398840,Krotoszyn,,67765/4
234129,1664_398841,37150345_398841,Krotoszyn,,67767/6
234129,1665_398842,37150346_398842,Krotoszyn,,67767/6
234129,1666_398843,37150347_398843,Krotoszyn,,67767/6
234129,1667_398844,37150348_398844,Krotoszyn,,67767/6
234129,1668_398845,37150349_398845,Krotoszyn,,67767/6
234130,1669_398846,37150350_398846,Świnoujście,,6801
234112,1670_398854,37150358_398854,Szklarska Poręba Górna,,69101
234112,1671_398855,37150359_398855,Szklarska Poręba Górna,,69101
234112,1672_398856,37150360_398856,Szklarska Poręba Górna,,69101
234112,1673_398857,37150361_398857,Szklarska Poręba Górna,,69101
234112,1674_398858,37150362_398858,Szklarska Poręba Górna,,69101
234112,1675_398859,37150363_398859,Szklarska Poręba Górna,,69101
234112,1676_398860,37150364_398860,Szklarska Poręba Górna,,69101
234112,1677_398861,37150365_398861,Szklarska Poręba Górna,,69101
234112,1678_398864,37150368_398864,Szklarska Poręba Górna,,69103
234112,1679_398865,37150369_398865,Szklarska Poręba Górna,,69103
234112,1680_398866,37150370_398866,Szklarska Poręba Górna,,69103
234112,1681_398867,37150371_398867,Szklarska Poręba Górna,,69103
234112,1682_398868,37150372_398868,Szklarska Poręba Górna,,69103
234112,1683_398869,37150373_398869,Szklarska Poręba Górna,,69103
234112,1684_398870,37150374_398870,Szklarska Poręba Górna,,69103
234123,1685_398871,37150375_398871,Głuszyca,,69105/4
234123,1686_398872,37150376_398872,Głuszyca,,69105/4
234123,1687_398873,37150377_398873,Głuszyca,,69105/4
234123,1688_398874,37150378_398874,Głuszyca,,69105/4
234123,1689_398875,37150379_398875,Głuszyca,,69105/4
234123,1690_398876,37150380_398876,Głuszyca,,69105/4
234112,1691_398878,37150382_398878,Szklarska Poręba Górna,,69107
234112,1692_398879,37150383_398879,Szklarska Poręba Górna,,69107
234112,1693_398880,37150384_398880,Szklarska Poręba Górna,,69107
234112,1694_398881,37150385_398881,Szklarska Poręba Górna,,69107
234112,1695_398882,37150386_398882,Szklarska Poręba Górna,,69107
234111,1696_398883,37150387_398883,Wałbrzych Miasto,,69109
234111,1697_398884,37150388_398884,Wałbrzych Miasto,,69109
234111,1698_398885,37150389_398885,Wałbrzych Miasto,,69109
234112,1699_398887,37150391_398887,Szklarska Poręba Górna,,69111
234112,1700_398888,37150392_398888,Szklarska Poręba Górna,,69111
234112,1701_398889,37150393_398889,Szklarska Poręba Górna,,69111
234112,1702_398890,37150394_398890,Szklarska Poręba Górna,,69111
234112,1703_398891,37150395_398891,Szklarska Poręba Górna,,69111
234112,1704_398892,37150396_398892,Szklarska Poręba Górna,,69111
234112,1705_398893,37150397_398893,Szklarska Poręba Górna,,69111
234123,1706_398897,37150401_398897,Głuszyca,,69113/2
234123,1707_398898,37150402_398898,Głuszyca,,69113/2
234123,1708_398899,37150403_398899,Głuszyca,,69113/2
234123,1709_398900,37150404_398900,Głuszyca,,69115/4
234123,1710_398902,37150406_398902,Głuszyca,,69115/4
234123,1711_398903,37150407_398903,Głuszyca,,69115/4
234111,1712_398907,37150411_398907,Wrocław Główny,,69120
234111,1713_398908,37150412_398908,Wrocław Główny,,69120
234111,1714_398909,37150413_398909,Wrocław Główny,,69120
234111,1715_398910,37150414_398910,Wrocław Główny,,69120
234112,1716_398914,37150418_398914,Wrocław Główny,,69122
234112,1717_398915,37150419_398915,Wrocław Główny,,69122
234112,1718_398916,37150420_398916,Wrocław Główny,,69122
234112,1719_398917,37150421_398917,Wrocław Główny,,69122
234112,1720_398918,37150422_398918,Wrocław Główny,,69122
234123,1721_398919,37150423_398919,Wrocław Główny,,69125/4
234123,1722_398920,37150424_398920,Wrocław Główny,,69125/4
234123,1723_398921,37150425_398921,Wrocław Główny,,69125/4
234123,1724_398922,37150426_398922,Wrocław Główny,,69125/4
234123,1725_398923,37150427_398923,Wrocław Główny,,69125/4
234123,1726_398924,37150428_398924,Wrocław Główny,,69125/4
234112,1727_398928,37150432_398928,Wrocław Główny,,69126
234112,1728_398929,37150433_398929,Wrocław Główny,,69126
234112,1729_398930,37150434_398930,Wrocław Główny,,69126
234112,1730_398931,37150435_398931,Wrocław Główny,,69126
234111,1731_398935,37150439_398935,Wrocław Główny,,69128
234111,1732_398936,37150440_398936,Wrocław Główny,,69128
234111,1733_398937,37150441_398937,Wrocław Główny,,69128
234111,1734_398938,37150442_398938,Wrocław Główny,,69128
234111,1735_398939,37150443_398939,Wrocław Główny,,69128
234111,1736_398940,37150444_398940,Wrocław Główny,,69128
234111,1737_398941,37150445_398941,Wrocław Główny,,69130
234111,1738_398942,37150446_398942,Wrocław Główny,,69130
234111,1739_398943,37150447_398943,Wrocław Główny,,69130
234112,1740_398947,37150451_398947,Wrocław Główny,,69132
234112,1741_398948,37150452_398948,Wrocław Główny,,69132
234112,1742_398949,37150453_398949,Wrocław Główny,,69132
234112,1743_398950,37150454_398950,Wrocław Główny,,69132
234123,1744_398951,37150455_398951,Wrocław Główny,,69135/4
234123,1745_398952,37150456_398952,Wrocław Główny,,69135/4
234123,1746_398953,37150457_398953,Wrocław Główny,,69135/4
234123,1747_398954,37150458_398954,Wrocław Główny,,69137/6
234123,1748_398955,37150459_398955,Wrocław Główny,,69137/6
234123,1749_398956,37150460_398956,Wrocław Główny,,69137/6
234112,1750_398960,37150464_398960,Wrocław Główny,,69138
234112,1751_398961,37150465_398961,Wrocław Główny,,69138
234112,1752_398962,37150466_398962,Wrocław Główny,,69138
234112,1753_398963,37150467_398963,Wrocław Główny,,69138
234091,1754_398964,37150468_398964,Zgorzelec,,69151
234091,1755_398965,37150469_398965,Zgorzelec,,69151
234091,1756_398966,37150470_398966,Zgorzelec,,69151
234091,1757_398967,37150471_398967,Zgorzelec,,69153
234091,1758_398968,37150472_398968,Zgorzelec,,69153
234091,1759_398969,37150473_398969,Zgorzelec,,69153
234091,1760_398970,37150474_398970,Zgorzelec,,69153
234091,1761_398971,37150475_398971,Zgorzelec,,69155
234091,1762_398972,37150476_398972,Zgorzelec,,69155
234091,1763_398973,37150477_398973,Zgorzelec,,69155
234091,1764_398974,37150478_398974,Zgorzelec,,69155
234091,1765_398975,37150479_398975,Zgorzelec,,69155
234091,1766_398976,37150480_398976,Zgorzelec,,69155
234091,1767_398977,37150481_398977,Zgorzelec,,69157
234091,1768_398978,37150482_398978,Zgorzelec,,69157
234091,1769_398979,37150483_398979,Zgorzelec,,69157
234091,1770_398980,37150484_398980,Zgorzelec,,69157
234091,1771_398981,37150485_398981,Zgorzelec,,69157
234091,1772_398982,37150486_398982,Zgorzelec,,69157
234113,1773_398983,37150487_398983,Legnica,,69159
234113,1774_398984,37150488_398984,Legnica,,69159
234111,1775_398986,37150490_398986,Wrocław Główny,,69200
234111,1776_398987,37150491_398987,Wrocław Główny,,69200
234111,1777_398988,37150492_398988,Wrocław Główny,,69200
234111,1778_398992,37150496_398992,Wrocław Główny,,69202
234111,1779_398993,37150497_398993,Wrocław Główny,,69202
234111,1780_398994,37150498_398994,Wrocław Główny,,69202
234111,1781_398995,37150499_398995,Wrocław Główny,,69202
234111,1782_398997,37150501_398997,Wrocław Główny,,69204
234111,1783_398998,37150502_398998,Wrocław Główny,,69204
234111,1784_398999,37150503_398999,Wrocław Główny,,69204
234111,1785_399000,37150504_399000,Wrocław Główny,,69204
234111,1786_399004,37150508_399004,Wrocław Główny,,69206
234111,1787_399005,37150509_399005,Wrocław Główny,,69206
234111,1788_399006,37150510_399006,Wrocław Główny,,69206
234111,1789_399007,37150511_399007,Wrocław Główny,,69206
234111,1790_399008,37150512_399008,Wrocław Główny,,69208
234111,1791_399009,37150513_399009,Wrocław Główny,,69208
234111,1792_399010,37150514_399010,Wrocław Główny,,69208
234111,1793_399014,37150518_399014,Wrocław Główny,,69210
234111,1794_399015,37150519_399015,Wrocław Główny,,69210
234111,1795_399016,37150520_399016,Wrocław Główny,,69210
234111,1796_399017,37150521_399017,Wrocław Główny,,69210
234111,1797_399018,37150522_399018,Wrocław Główny,,69210
234111,1798_399019,37150523_399019,Wrocław Główny,,69210
234111,1799_399020,37150524_399020,Wrocław Główny,,69210
234111,1800_399021,37150525_399021,Wrocław Główny,,69210
234111,1801_399022,37150526_399022,Wrocław Główny,,69212
234111,1802_399023,37150527_399023,Wrocław Główny,,69212
234111,1803_399024,37150528_399024,Wrocław Główny,,69212
234119,1804_399025,37150529_399025,Wrocław Główny,,69214
234119,1805_399029,37150533_399029,Wrocław Główny,,69214
234119,1806_399030,37150534_399030,Wrocław Główny,,69214
234119,1807_399031,37150535_399031,Wrocław Główny,,69214
234119,1808_399032,37150536_399032,Wrocław Główny,,69214
234111,1809_399033,37150537_399033,Wrocław Główny,,69216
234111,1810_399034,37150538_399034,Wrocław Główny,,69216
234111,1811_399035,37150539_399035,Wrocław Główny,,69216
234112,1812_399039,37150543_399039,Wrocław Główny,,69218
234112,1813_399040,37150544_399040,Wrocław Główny,,69218
234112,1814_399041,37150545_399041,Wrocław Główny,,69218
234112,1815_399042,37150546_399042,Wrocław Główny,,69218
234112,1816_399043,37150547_399043,Wrocław Główny,,69218
234112,1817_399044,37150548_399044,Wrocław Główny,,69218
234111,1818_399045,37150549_399045,Wrocław Główny,,69220
234111,1819_399046,37150550_399046,Wrocław Główny,,69220
234111,1820_399047,37150551_399047,Wrocław Główny,,69220
234112,1821_399052,37150556_399052,Wrocław Główny,,69222
234112,1822_399053,37150557_399053,Wrocław Główny,,69222
234112,1823_399054,37150558_399054,Wrocław Główny,,69222
234112,1824_399055,37150559_399055,Wrocław Główny,,69222
234111,1825_399059,37150563_399059,Wrocław Główny,,69224
234111,1826_399060,37150564_399060,Wrocław Główny,,69224
234111,1827_399061,37150565_399061,Wrocław Główny,,69224
234112,1828_399065,37150569_399065,Wrocław Główny,,69226
234112,1829_399067,37150571_399067,Wrocław Główny,,69226
234112,1830_399068,37150572_399068,Wrocław Główny,,69226
234112,1831_399069,37150573_399069,Wrocław Główny,,69226
234112,1832_399070,37150574_399070,Wrocław Główny,,69226
234111,1833_399075,37150579_399075,Wrocław Główny,,69228
234111,1834_399076,37150580_399076,Wrocław Główny,,69228
234111,1835_399078,37150582_399078,Wrocław Główny,,69228
234111,1836_399079,37150583_399079,Wrocław Główny,,69228
234111,1837_399080,37150584_399080,Wrocław Główny,,69228
234111,1838_399081,37150585_399081,Wrocław Główny,,69228
234111,1839_399082,37150586_399082,Wrocław Główny,,69228
234111,1840_399088,37150592_399088,Wrocław Główny,,69230
234111,1841_399089,37150593_399089,Wrocław Główny,,69230
234111,1842_399090,37150594_399090,Wrocław Główny,,69230
234111,1843_399091,37150595_399091,Wrocław Główny,,69230
234111,1844_399092,37150596_399092,Wrocław Główny,,69230
234111,1845_399093,37150597_399093,Wrocław Główny,,69230
234111,1846_399094,37150598_399094,Wrocław Główny,,69230
234111,1847_399095,37150599_399095,Wrocław Główny,,69230
234111,1848_399096,37150600_399096,Wrocław Główny,,69232
234111,1849_399097,37150601_399097,Wrocław Główny,,69232
234111,1850_399098,37150602_399098,Wrocław Główny,,69232
234111,1851_399099,37150603_399099,Wrocław Główny,,69234
234111,1852_399100,37150604_399100,Wrocław Główny,,69234
234111,1853_399101,37150605_399101,Wrocław Główny,,69234
234112,1854_399107,37150611_399107,Wrocław Główny,,69236
234112,1855_399108,37150612_399108,Wrocław Główny,,69236
234112,1856_399109,37150613_399109,Wrocław Główny,,69236
234112,1857_399110,37150614_399110,Wrocław Główny,,69236
234112,1858_399111,37150615_399111,Wrocław Główny,,69236
234112,1859_399112,37150616_399112,Wrocław Główny,,69236
234112,1860_399113,37150617_399113,Wrocław Główny,,69236
234112,1861_399114,37150618_399114,Wrocław Główny,,69236
234112,1862_399115,37150619_399115,Wrocław Główny,,69236
234112,1863_399116,37150620_399116,Wrocław Główny,,69236
234112,1864_399117,37150621_399117,Wrocław Główny,,69236
234111,1865_399121,37150625_399121,Wrocław Główny,,69238
234111,1866_399122,37150626_399122,Wrocław Główny,,69238
234111,1867_399123,37150627_399123,Wrocław Główny,,69238
234111,1868_399124,37150628_399124,Wrocław Główny,,69238
234111,1869_399125,37150629_399125,Wrocław Główny,,69238
234111,1870_399126,37150630_399126,Wrocław Główny,,69238
234111,1871_399127,37150631_399127,Wrocław Główny,,69238
234111,1872_399128,37150632_399128,Wrocław Główny,,69238
234112,1873_399134,37150638_399134,Wrocław Główny,,69240
234112,1874_399135,37150639_399135,Wrocław Główny,,69240
234112,1875_399136,37150640_399136,Wrocław Główny,,69240
234112,1876_399137,37150641_399137,Wrocław Główny,,69240
234112,1877_399138,37150642_399138,Wrocław Główny,,69240
234112,1878_399139,37150643_399139,Wrocław Główny,,69240
234112,1879_399140,37150644_399140,Wrocław Główny,,69240
234112,1880_399141,37150645_399141,Wrocław Główny,,69240
234111,1881_399142,37150646_399142,Wrocław Główny,,69242
234111,1882_399143,37150647_399143,Wrocław Główny,,69242
234111,1883_399144,37150648_399144,Wrocław Główny,,69242
234112,1884_399148,37150652_399148,Wrocław Główny,,69244
234112,1885_399149,37150653_399149,Wrocław Główny,,69244
234112,1886_399150,37150654_399150,Wrocław Główny,,69244
234112,1887_399151,37150655_399151,Wrocław Główny,,69244
234112,1888_399152,37150656_399152,Szklarska Poręba Górna,,69249
234112,1889_399153,37150657_399153,Szklarska Poręba Górna,,69249
234112,1890_399154,37150658_399154,Szklarska Poręba Górna,,69249
234112,1891_399155,37150659_399155,Szklarska Poręba Górna,,69249
234112,1892_399157,37150661_399157,Szklarska Poręba Górna,,69251
234112,1893_399158,37150662_399158,Szklarska Poręba Górna,,69251
234112,1894_399159,37150663_399159,Szklarska Poręba Górna,,69251
234112,1895_399160,37150664_399160,Szklarska Poręba Górna,,69251
234112,1896_399161,37150665_399161,Szklarska Poręba Górna,,69251
234112,1897_399162,37150666_399162,Szklarska Poręba Górna,,69251
234112,1898_399163,37150667_399163,Szklarska Poręba Górna,,69251
234112,1899_399164,37150668_399164,Szklarska Poręba Górna,,69251
234112,1900_399165,37150669_399165,Szklarska Poręba Górna,,69251
234111,1901_399169,37150673_399169,Jelenia Góra,,69253
234111,1902_399170,37150674_399170,Jelenia Góra,,69253
234111,1903_399171,37150675_399171,Jelenia Góra,,69253
234111,1904_399172,37150676_399172,Jelenia Góra,,69253
234111,1905_399173,37150677_399173,Jelenia Góra,,69253
234111,1906_399174,37150678_399174,Jelenia Góra,,69253
234111,1907_399175,37150679_399175,Jelenia Góra,,69253
234111,1908_399176,37150680_399176,Jelenia Góra,,69253
234111,1909_399177,37150681_399177,Jelenia Góra,,69253
234111,1910_399178,37150682_399178,Kąty Wrocławskie,,69255
234111,1911_399179,37150683_399179,Kąty Wrocławskie,,69255
234111,1912_399180,37150684_399180,Kąty Wrocławskie,,69255
234111,1913_399181,37150685_399181,Kąty Wrocławskie,,69257
234111,1914_399182,37150686_399182,Kąty Wrocławskie,,69257
234111,1915_399183,37150687_399183,Kąty Wrocławskie,,69257
234112,1916_399184,37150688_399184,Szklarska Poręba Górna,,69259
234112,1917_399185,37150689_399185,Szklarska Poręba Górna,,69259
234112,1918_399186,37150690_399186,Szklarska Poręba Górna,,69259
234112,1919_399187,37150691_399187,Szklarska Poręba Górna,,69259
234112,1920_399188,37150692_399188,Szklarska Poręba Górna,,69259
234112,1921_399189,37150693_399189,Szklarska Poręba Górna,,69259
234112,1922_399190,37150694_399190,Szklarska Poręba Górna,,69259
234111,1923_399191,37150695_399191,Kąty Wrocławskie,,69261
234111,1924_399192,37150696_399192,Kąty Wrocławskie,,69261
234111,1925_399193,37150697_399193,Kąty Wrocławskie,,69261
234111,1926_399196,37150700_399196,Jelenia Góra,,69263
234111,1927_399197,37150701_399197,Jelenia Góra,,69263
234111,1928_399198,37150702_399198,Jelenia Góra,,69263
234111,1929_399199,37150703_399199,Kąty Wrocławskie,,69265
234111,1930_399200,37150704_399200,Kąty Wrocławskie,,69265
234111,1931_399201,37150705_399201,Kąty Wrocławskie,,69265
234111,1932_399204,37150708_399204,Jelenia Góra,,69267
234111,1933_399205,37150709_399205,Jelenia Góra,,69267
234111,1934_399206,37150710_399206,Jelenia Góra,,69267
234111,1935_399207,37150711_399207,Jelenia Góra,,69267
234111,1936_399208,37150712_399208,Jelenia Góra,,69267
234111,1937_399209,37150713_399209,Jelenia Góra,,69267
234111,1938_399210,37150714_399210,Jelenia Góra,,69267
234111,1939_399211,37150715_399211,Jelenia Góra,,69267
234112,1940_399215,37150719_399215,Szklarska Poręba Górna,,69269
234112,1941_399217,37150721_399217,Szklarska Poręba Górna,,69269
234112,1942_399218,37150722_399218,Szklarska Poręba Górna,,69269
234112,1943_399219,37150723_399219,Szklarska Poręba Górna,,69269
234112,1944_399220,37150724_399220,Szklarska Poręba Górna,,69269
234112,1945_399221,37150725_399221,Szklarska Poręba Górna,,69269
234112,1946_399222,37150726_399222,Szklarska Poręba Górna,,69269
234112,1947_399223,37150727_399223,Szklarska Poręba Górna,,69269
234112,1948_399224,37150728_399224,Szklarska Poręba Górna,,69269
234112,1949_399225,37150729_399225,Szklarska Poręba Górna,,69269
234111,1950_399230,37150734_399230,Wałbrzych Główny,,69271
234111,1951_399231,37150735_399231,Wałbrzych Główny,,69271
234111,1952_399233,37150737_399233,Wałbrzych Główny,,69271
234111,1953_399234,37150738_399234,Wałbrzych Główny,,69271
234111,1954_399235,37150739_399235,Wałbrzych Główny,,69271
234111,1955_399236,37150740_399236,Wałbrzych Główny,,69271
234111,1956_399237,37150741_399237,Wałbrzych Główny,,69271
234111,1957_399238,37150742_399238,Wałbrzych Główny,,69271
234111,1958_399239,37150743_399239,Wałbrzych Główny,,69271
234112,1959_399242,37150746_399242,Szklarska Poręba Górna,,69273
234112,1960_399243,37150747_399243,Szklarska Poręba Górna,,69273
234112,1961_399244,37150748_399244,Szklarska Poręba Górna,,69273
234112,1962_399245,37150749_399245,Szklarska Poręba Górna,,69273
234112,1963_399246,37150750_399246,Szklarska Poręba Górna,,69273
234112,1964_399247,37150751_399247,Szklarska Poręba Górna,,69273
234112,1965_399248,37150752_399248,Szklarska Poręba Górna,,69273
234112,1966_399249,37150753_399249,Szklarska Poręba Górna,,69273
234112,1967_399250,37150754_399250,Szklarska Poręba Górna,,69273
234112,1968_399251,37150755_399251,Szklarska Poręba Górna,,69273
234111,1969_399259,37150763_399259,Jelenia Góra,,69275
234111,1970_399260,37150764_399260,Jelenia Góra,,69275
234111,1971_399261,37150765_399261,Jelenia Góra,,69275
234111,1972_399262,37150766_399262,Jelenia Góra,,69275
234111,1973_399263,37150767_399263,Jelenia Góra,,69275
234111,1974_399264,37150768_399264,Jelenia Góra,,69275
234111,1975_399265,37150769_399265,Jelenia Góra,,69275
234111,1976_399266,37150770_399266,Jelenia Góra,,69275
234111,1977_399267,37150771_399267,Jelenia Góra,,69275
234111,1978_399268,37150772_399268,Jelenia Góra,,69275
234111,1979_399269,37150773_399269,Jelenia Góra,,69275
234111,1980_399270,37150774_399270,Jelenia Góra,,69275
234111,1981_399271,37150775_399271,Jelenia Góra,,69275
234111,1982_399272,37150776_399272,Jelenia Góra,,69275
234111,1983_399273,37150777_399273,Jelenia Góra,,69275
234111,1984_399274,37150778_399274,Jelenia Góra,,69275
234111,1985_399278,37150782_399278,Wałbrzych Miasto,,69277
234111,1986_399279,37150783_399279,Wałbrzych Miasto,,69277
234111,1987_399280,37150784_399280,Wałbrzych Miasto,,69277
234111,1988_399281,37150785_399281,Wałbrzych Miasto,,69277
234111,1989_399282,37150786_399282,Wałbrzych Miasto,,69277
234111,1990_399283,37150787_399283,Wałbrzych Miasto,,69277
234112,1991_399285,37150789_399285,Szklarska Poręba Górna,,69279
234112,1992_399286,37150790_399286,Szklarska Poręba Górna,,69279
234112,1993_399287,37150791_399287,Szklarska Poręba Górna,,69279
234112,1994_399288,37150792_399288,Szklarska Poręba Górna,,69279
234112,1995_399289,37150793_399289,Szklarska Poręba Górna,,69279
234112,1996_399290,37150794_399290,Szklarska Poręba Górna,,69279
234111,1997_399291,37150795_399291,Wałbrzych Miasto,,69281
234111,1998_399292,37150796_399292,Wałbrzych Miasto,,69281
234111,1999_399293,37150797_399293,Wałbrzych Miasto,,69281
234111,2000_399295,37150799_399295,Jelenia Góra,,69283
234111,2001_399296,37150800_399296,Jelenia Góra,,69283
234111,2002_399297,37150801_399297,Jelenia Góra,,69283
234111,2003_399302,37150806_399302,Wałbrzych Miasto,,69285
234111,2004_399303,37150807_399303,Wałbrzych Miasto,,69285
234111,2005_399304,37150808_399304,Wałbrzych Miasto,,69285
234111,2006_399305,37150809_399305,Wałbrzych Miasto,,69285
234111,2007_399306,37150810_399306,Wałbrzych Miasto,,69285
234111,2008_399307,37150811_399307,Wałbrzych Miasto,,69285
234111,2009_399308,37150812_399308,Wałbrzych Główny,,69287
234111,2010_399309,37150813_399309,Wałbrzych Główny,,69287
234111,2011_399310,37150814_399310,Wałbrzych Główny,,69287
234111,2012_399311,37150815_399311,Wałbrzych Główny,,69287
234111,2013_399312,37150816_399312,Wałbrzych Główny,,69287
234111,2014_399313,37150817_399313,Wałbrzych Główny,,69287
234111,2015_399314,37150818_399314,Wałbrzych Główny,,69287
234111,2016_399315,37150819_399315,Jelenia Góra,,69289
234111,2017_399316,37150820_399316,Jelenia Góra,,69289
234111,2018_399317,37150821_399317,Jelenia Góra,,69289
234111,2019_399318,37150822_399318,Jelenia Góra,,69289
234111,2020_399319,37150823_399319,Jelenia Góra,,69289
234111,2021_399320,37150824_399320,Kąty Wrocławskie,,69291
234111,2022_399321,37150825_399321,Kąty Wrocławskie,,69291
234111,2023_399322,37150826_399322,Kąty Wrocławskie,,69291
234131,2024_399323,37150827_399323,Gryfów Śląski,,69293
234131,2025_399324,37150828_399324,Gryfów Śląski,,69293
234131,2026_399325,37150829_399325,Gryfów Śląski,,69293
234131,2027_399326,37150830_399326,Gryfów Śląski,,69293
234131,2028_399327,37150831_399327,Gryfów Śląski,,69293
234104,2029_399328,37150832_399328,Gryfów Śląski,,69293
234111,2030_399334,37150838_399334,Wałbrzych Główny,,69295
234111,2031_399335,37150839_399335,Wałbrzych Główny,,69295
234111,2032_399336,37150840_399336,Wałbrzych Główny,,69295
234111,2033_399337,37150841_399337,Wałbrzych Główny,,69295
234111,2034_399338,37150842_399338,Jelenia Góra,,69297
234111,2035_399339,37150843_399339,Jelenia Góra,,69297
234111,2036_399340,37150844_399340,Jelenia Góra,,69297
234111,2037_399341,37150845_399341,Jelenia Góra,,69297
234111,2038_399342,37150846_399342,Wałbrzych Główny,,69299
234111,2039_399344,37150848_399344,Wałbrzych Główny,,69299
234111,2040_399345,37150849_399345,Wałbrzych Główny,,69299
234111,2041_399346,37150850_399346,Wałbrzych Główny,,69299
234132,2042_399347,37150851_399347,Jelcz-Laskowice,,69301/0
234132,2043_399348,37150852_399348,Jelcz-Laskowice,,69301/0
234132,2044_399349,37150853_399349,Jelcz-Laskowice,,69301/0
234132,2045_399350,37150854_399350,Jelcz-Laskowice,,69303/2
234132,2046_399351,37150855_399351,Jelcz-Laskowice,,69303/2
234132,2047_399352,37150856_399352,Jelcz-Laskowice,,69303/2
234132,2048_399353,37150857_399353,Jelcz-Laskowice,,69305/4
234132,2049_399354,37150858_399354,Jelcz-Laskowice,,69305/4
234132,2050_399355,37150859_399355,Jelcz-Laskowice,,69305/4
234132,2051_399356,37150860_399356,Jelcz-Laskowice,,69307/6
234132,2052_399358,37150862_399358,Jelcz-Laskowice,,69307/6
234132,2053_399359,37150863_399359,Jelcz-Laskowice,,69307/6
234132,2054_399360,37150864_399360,Jelcz-Laskowice,,69309/8
234132,2055_399361,37150865_399361,Jelcz-Laskowice,,69309/8
234132,2056_399362,37150866_399362,Jelcz-Laskowice,,69309/8
234132,2057_399363,37150867_399363,Jelcz-Laskowice,,69311/0
234132,2058_399364,37150868_399364,Jelcz-Laskowice,,69311/0
234132,2059_399365,37150869_399365,Jelcz-Laskowice,,69311/0
234132,2060_399366,37150870_399366,Jelcz-Laskowice,,69311/0
234132,2061_399367,37150871_399367,Jelcz-Laskowice,,69311/0
234132,2062_399368,37150872_399368,Jelcz-Laskowice,,69311/0
234132,2063_399369,37150873_399369,Jelcz-Laskowice,,69313/2
234132,2064_399370,37150874_399370,Jelcz-Laskowice,,69313/2
234132,2065_399371,37150875_399371,Jelcz-Laskowice,,69313/2
234132,2066_399372,37150876_399372,Jelcz-Laskowice,,69315/4
234132,2067_399373,37150877_399373,Jelcz-Laskowice,,69315/4
234132,2068_399374,37150878_399374,Jelcz-Laskowice,,69315/4
234132,2069_399375,37150879_399375,Jelcz-Laskowice,,69317/6
234132,2070_399376,37150880_399376,Jelcz-Laskowice,,69317/6
234132,2071_399377,37150881_399377,Jelcz-Laskowice,,69317/6
234132,2072_399378,37150882_399378,Jelcz-Laskowice,,69319/8
234132,2073_399379,37150883_399379,Jelcz-Laskowice,,69319/8
234132,2074_399380,37150884_399380,Jelcz-Laskowice,,69319/8
234132,2075_399381,37150885_399381,Jelcz-Laskowice,,69321/0
234132,2076_399383,37150887_399383,Jelcz-Laskowice,,69321/0
234132,2077_399384,37150888_399384,Jelcz-Laskowice,,69321/0
234132,2078_399385,37150889_399385,Jelcz-Laskowice,,69323/2
234132,2079_399386,37150890_399386,Jelcz-Laskowice,,69323/2
234132,2080_399387,37150891_399387,Jelcz-Laskowice,,69323/2
234132,2081_399388,37150892_399388,Jelcz-Laskowice,,69325/4
234132,2082_399389,37150893_399389,Jelcz-Laskowice,,69325/4
234132,2083_399390,37150894_399390,Jelcz-Laskowice,,69325/4
234132,2084_399391,37150895_399391,Jelcz-Laskowice,,69327/6
234132,2085_399392,37150896_399392,Jelcz-Laskowice,,69327/6
234132,2086_399393,37150897_399393,Jelcz-Laskowice,,69327/6
234132,2087_399394,37150898_399394,Jelcz-Laskowice,,69329/8
234132,2088_399395,37150899_399395,Jelcz-Laskowice,,69329/8
234132,2089_399396,37150900_399396,Jelcz-Laskowice,,69329/8
234132,2090_399397,37150901_399397,Jelcz-Laskowice,,69331/0
234132,2091_399398,37150902_399398,Jelcz-Laskowice,,69331/0
234132,2092_399399,37150903_399399,Jelcz-Laskowice,,69331/0
234132,2093_399400,37150904_399400,Dobrzykowice Wrocławskie,,69333/2
234132,2094_399401,37150905_399401,Dobrzykowice Wrocławskie,,69334
234132,2095_399402,37150906_399402,Dobrzykowice Wrocławskie,,69336
234132,2096_399403,37150907_399403,Dobrzykowice Wrocławskie,,69339/8
234132,2097_399404,37150908_399404,Dobrzykowice Wrocławskie,,69340
234132,2098_399405,37150909_399405,Dobrzykowice Wrocławskie,,69342
234132,2099_399406,37150910_399406,Wrocław Główny,,69351/0
234132,2100_399407,37150911_399407,Wrocław Główny,,69351/0
234132,2101_399408,37150912_399408,Wrocław Główny,,69351/0
234132,2102_399409,37150913_399409,Wrocław Główny,,69353/2
