service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1898_399163,1,1,1,1,1,1,1,20260527,20260528
1899_399164,1,1,1,1,1,1,1,20260529,20260613
1900_399165,1,1,1,1,1,1,1,20260614,20261212
1901_399169,1,1,1,1,1,0,0,20260225,20260306
1902_399170,1,1,1,1,1,1,1,20260309,20260309
1903_399171,1,1,1,1,1,0,0,20260310,20260320
190_397227,1,1,1,1,1,1,0,20260615,20261212
1904_399172,1,1,1,1,1,1,1,20260323,20260326
1905_399173,1,1,1,1,1,0,0,20260327,20260512
1906_399174,1,1,1,1,1,0,0,20260513,20260526
1907_399175,1,1,1,1,1,1,1,20260527,20260528
1908_399176,1,1,1,1,1,0,0,20260529,20260612
1909_399177,1,1,1,1,1,0,0,20260615,20261211
1910_399178,1,1,1,1,1,0,0,20260225,20260306
1911_399179,1,1,1,1,1,0,0,20260309,20260612
1912_399180,1,1,1,1,1,0,0,20260615,20261211
1913_399181,1,1,1,1,1,0,0,20260225,20260306
191_397228,1,1,1,1,1,1,1,20260225,20260307
1914_399182,1,1,1,1,1,0,0,20260309,20260612
1915_399183,1,1,1,1,1,0,0,20260615,20261211
1916_399184,0,0,0,0,0,1,1,20260225,20260307
1917_399185,1,1,1,1,1,0,0,20260225,20260306
1918_399186,0,0,0,0,0,1,1,20260308,20260406
1919_399187,1,1,1,1,1,0,0,20260309,20260403
1920_399188,1,1,1,1,1,0,0,20260407,20260612
1921_399189,0,0,0,0,0,1,1,20260411,20260613
1922_399190,1,1,1,1,1,1,1,20260614,20261212
1923_399191,1,1,1,1,1,0,0,20260225,20260306
192_397229,1,1,1,1,1,1,1,20260308,20260613
1924_399192,1,1,1,1,1,0,0,20260309,20260612
1925_399193,1,1,1,1,1,0,0,20260615,20261211
1926_399196,1,1,1,1,1,0,0,20260225,20260306
1927_399197,1,1,1,1,1,0,0,20260309,20260612
1928_399198,1,1,1,1,1,0,0,20260615,20261211
1929_399199,1,1,1,1,1,0,0,20260225,20260306
1930_399200,1,1,1,1,1,0,0,20260309,20260612
1931_399201,1,1,1,1,1,0,0,20260615,20261211
1932_399204,1,1,1,1,1,0,0,20260225,20260306
1933_399205,0,0,0,0,0,1,1,20260225,20260307
193_397230,1,1,1,1,1,1,1,20260614,20261212
1934_399206,0,0,0,0,0,1,1,20260308,20260524
1935_399207,1,1,1,1,1,0,0,20260309,20260527
1936_399208,1,1,1,1,1,0,0,20260528,20260612
1937_399209,0,0,0,0,0,1,1,20260530,20260613
1938_399210,0,0,0,0,0,1,1,20260614,20261212
1939_399211,1,1,1,1,1,0,0,20260615,20261211
19_397013,0,0,0,0,0,1,1,20260614,20261212
1940_399215,1,1,1,1,1,0,0,20260225,20260306
1941_399217,0,0,0,0,0,1,1,20260225,20260307
1942_399218,0,0,0,0,0,1,1,20260308,20260406
1943_399219,1,1,1,1,1,0,0,20260309,20260403
194_397231,1,1,1,1,1,1,1,20260225,20260307
1944_399220,1,1,1,1,1,0,0,20260407,20260527
1945_399221,0,0,0,0,0,1,1,20260411,20260524
1946_399222,1,1,1,1,1,0,0,20260528,20260612
1947_399223,0,0,0,0,0,1,1,20260530,20260613
1948_399224,0,0,0,0,0,1,1,20260614,20261212
1949_399225,1,1,1,1,1,0,0,20260615,20261211
1950_399230,1,1,1,1,1,0,0,20260225,20260306
1951_399231,0,0,0,0,0,1,1,20260225,20260307
1952_399233,0,0,0,0,0,1,1,20260308,20260524
1953_399234,1,1,1,1,1,0,0,20260309,20260527
195_397235,1,1,1,1,1,1,1,20260308,20260613
1954_399235,1,1,1,1,1,0,0,20260528,20260612
1955_399236,0,0,0,0,0,1,1,20260530,20260607
1956_399237,1,1,1,1,1,1,1,20260613,20260613
1957_399238,0,0,0,0,0,1,1,20260614,20261212
1958_399239,1,1,1,1,1,0,0,20260615,20261211
1959_399242,1,1,1,1,1,0,0,20260225,20260306
1960_399243,0,0,0,0,0,1,1,20260225,20260307
1961_399244,0,0,0,0,0,1,1,20260308,20260406
1962_399245,1,1,1,1,1,0,0,20260309,20260403
1963_399246,1,1,1,1,1,0,0,20260407,20260527
196_397236,1,1,1,1,1,1,1,20260614,20261212
1964_399247,0,0,0,0,0,1,1,20260411,20260524
1965_399248,1,1,1,1,1,0,0,20260528,20260612
1966_399249,0,0,0,0,0,1,1,20260530,20260613
1967_399250,0,0,0,0,0,1,1,20260614,20261212
1968_399251,1,1,1,1,1,0,0,20260615,20261211
1969_399259,1,1,1,1,1,0,0,20260225,20260306
1970_399260,0,0,0,0,0,1,1,20260225,20260307
1971_399261,1,1,1,1,1,1,1,20260308,20260308
1972_399262,1,1,1,1,1,0,0,20260309,20260319
1973_399263,1,1,1,1,1,1,1,20260314,20260315
197_397237,1,1,1,1,1,1,1,20260225,20260307
1974_399264,1,1,1,1,1,0,0,20260320,20260511
1975_399265,0,0,0,0,0,1,1,20260321,20260510
1976_399266,1,1,1,1,1,0,0,20260512,20260526
1977_399267,0,0,0,0,0,1,1,20260516,20260524
1978_399268,1,1,1,1,1,1,1,20260527,20260527
1979_399269,1,1,1,1,1,0,0,20260528,20260611
1980_399270,0,0,0,0,0,1,1,20260530,20260607
1981_399271,1,1,1,1,1,1,1,20260612,20260612
1982_399272,1,1,1,1,1,1,1,20260613,20260613
1983_399273,0,0,0,0,0,1,1,20260614,20261212
198_397240,1,1,1,1,1,1,1,20260308,20260613
1984_399274,1,1,1,1,1,0,0,20260615,20261211
1985_399278,1,1,1,1,1,0,0,20260225,20260306
1986_399279,1,1,1,1,1,0,0,20260309,20260319
1987_399280,1,1,1,1,1,0,0,20260320,20260511
1988_399281,1,1,1,1,1,0,0,20260512,20260526
1989_399282,1,1,1,1,1,0,0,20260527,20260612
1990_399283,1,1,1,1,1,0,0,20260615,20261211
1991_399285,1,1,1,1,1,1,1,20260225,20260307
1992_399286,1,1,1,1,1,1,1,20260308,20260406
1993_399287,1,1,1,1,1,1,1,20260407,20260527
199_397241,1,1,1,1,1,1,1,20260614,20261212
1994_399288,1,1,1,1,1,1,1,20260528,20260611
1995_399289,1,1,1,1,1,1,1,20260612,20260613
1996_399290,1,1,1,1,1,1,1,20260614,20261212
1997_399291,1,1,1,1,1,0,0,20260225,20260306
1998_399292,1,1,1,1,1,0,0,20260309,20260612
1999_399293,1,1,1,1,1,0,0,20260615,20261211
2000_399295,1,1,1,1,1,1,1,20260225,20260307
2001_399296,1,1,1,1,1,1,1,20260308,20260613
2002_399297,1,1,1,1,1,1,1,20260614,20261212
2003_399302,1,1,1,1,1,0,0,20260225,20260306
200_397242,1,1,1,1,1,1,1,20260225,20260307
2004_399303,1,1,1,1,1,0,0,20260309,20260319
2005_399304,1,1,1,1,1,0,0,20260320,20260511
2006_399305,1,1,1,1,1,0,0,20260512,20260526
2007_399306,1,1,1,1,1,0,0,20260527,20260612
2008_399307,1,1,1,1,1,0,0,20260615,20261211
2009_399308,1,1,1,1,1,1,1,20260225,20260307
2010_399309,1,1,1,1,1,1,1,20260308,20260308
2011_399310,1,1,1,1,1,1,1,20260309,20260319
2012_399311,1,1,1,1,1,1,1,20260320,20260511
2013_399312,1,1,1,1,1,1,1,20260512,20260526
201_397243,1,1,1,1,1,1,1,20260308,20260613
2014_399313,1,1,1,1,1,1,1,20260527,20260613
2015_399314,1,1,1,1,1,1,1,20260614,20261212
2016_399315,1,1,1,1,1,1,1,20260225,20260307
2017_399316,1,1,1,1,1,1,1,20260308,20260527
2018_399317,1,1,1,1,1,1,1,20260528,20260611
2019_399318,1,1,1,1,1,1,1,20260612,20260613
2020_399319,1,1,1,1,1,1,1,20260614,20261212
2021_399320,1,1,1,1,1,0,0,20260225,20260306
2022_399321,1,1,1,1,1,0,0,20260309,20260612
2023_399322,1,1,1,1,1,0,0,20260615,20261211
202_397244,1,1,1,1,1,1,1,20260614,20261212
2024_399323,0,0,0,0,0,1,1,20260225,20260307
2025_399324,0,0,0,0,0,1,1,20260308,20260524
2026_399325,0,0,0,0,0,1,1,20260530,20260607
2027_399326,1,1,1,1,1,1,1,20260613,20260613
2028_399327,0,0,0,0,0,1,1,20260614,20261212
2029_399328,1,1,1,1,1,0,0,20260615,20261211
2030_399334,1,1,1,1,1,1,1,20260225,20260307
2031_399335,1,1,1,1,1,1,1,20260308,20260527
2032_399336,1,1,1,1,1,1,1,20260528,20260613
2033_399337,1,1,1,1,1,1,1,20260614,20261212
203_397245,1,1,1,1,1,1,1,20260225,20260307
2034_399338,1,1,1,1,1,1,1,20260225,20260307
2035_399339,1,1,1,1,1,1,1,20260308,20260527
2036_399340,1,1,1,1,1,1,1,20260528,20260613
2037_399341,1,1,1,1,1,1,1,20260614,20261212
2038_399342,1,1,1,1,1,1,1,20260225,20260306
2039_399344,1,1,1,1,1,1,1,20260307,20260307
20_397015,1,1,1,1,1,0,0,20260225,20260612
2040_399345,1,1,1,1,1,1,1,20260308,20260613
2041_399346,1,1,1,1,1,1,1,20260614,20261212
2042_399347,1,1,1,1,1,0,0,20260225,20260306
2043_399348,1,1,1,1,1,0,0,20260309,20260612
204_397248,1,1,1,1,1,1,1,20260308,20260613
2044_399349,1,1,1,1,1,0,0,20260615,20261211
2045_399350,1,1,1,1,1,1,1,20260225,20260307
2046_399351,1,1,1,1,1,1,1,20260308,20260613
2047_399352,1,1,1,1,1,1,1,20260614,20261212
2048_399353,1,1,1,1,1,0,0,20260225,20260306
2049_399354,1,1,1,1,1,0,0,20260309,20260612
2050_399355,1,1,1,1,1,0,0,20260615,20261211
2051_399356,1,1,1,1,1,1,1,20260225,20260307
2052_399358,1,1,1,1,1,1,1,20260308,20260613
2053_399359,1,1,1,1,1,1,1,20260614,20261212
205_397249,1,1,1,1,1,1,1,20260614,20261212
2054_399360,1,1,1,1,1,0,0,20260225,20260306
2055_399361,1,1,1,1,1,0,0,20260309,20260612
2056_399362,1,1,1,1,1,0,0,20260615,20261211
2057_399363,0,0,0,0,0,1,1,20260225,20260307
2058_399364,1,1,1,1,1,0,0,20260225,20260306
2059_399365,0,0,0,0,0,1,1,20260308,20260613
2060_399366,1,1,1,1,1,0,0,20260309,20260612
2061_399367,0,0,0,0,0,1,1,20260614,20261212
2062_399368,1,1,1,1,1,0,0,20260615,20261211
2063_399369,1,1,1,1,1,0,0,20260225,20260306
206_397250,1,1,1,1,1,1,1,20260225,20260307
2064_399370,1,1,1,1,1,0,0,20260309,20260612
2065_399371,1,1,1,1,1,0,0,20260615,20261211
2066_399372,1,1,1,1,1,1,1,20260225,20260307
2067_399373,1,1,1,1,1,1,1,20260308,20260613
2068_399374,1,1,1,1,1,1,1,20260614,20261212
2069_399375,1,1,1,1,1,1,1,20260225,20260307
2070_399376,1,1,1,1,1,1,1,20260308,20260613
2071_399377,1,1,1,1,1,1,1,20260614,20261212
2072_399378,1,1,1,1,1,0,0,20260225,20260306
2073_399379,1,1,1,1,1,0,0,20260309,20260612
207_397253,1,1,1,1,1,1,1,20260308,20260613
2074_399380,1,1,1,1,1,0,0,20260615,20261211
2075_399381,1,1,1,1,1,1,1,20260225,20260307
2076_399383,1,1,1,1,1,1,1,20260308,20260613
2077_399384,1,1,1,1,1,1,1,20260614,20261212
2078_399385,1,1,1,1,1,0,0,20260225,20260306
2079_399386,1,1,1,1,1,0,0,20260309,20260612
2080_399387,1,1,1,1,1,0,0,20260615,20261211
2081_399388,1,1,1,1,1,1,1,20260225,20260307
2082_399389,1,1,1,1,1,1,1,20260308,20260613
2083_399390,1,1,1,1,1,1,1,20260614,20261212
208_397254,1,1,1,1,1,1,1,20260614,20261212
2084_399391,1,1,1,1,1,0,0,20260225,20260306
2085_399392,1,1,1,1,1,0,0,20260309,20260612
2086_399393,1,1,1,1,1,0,0,20260615,20261211
2087_399394,1,1,1,1,1,1,1,20260225,20260307
2088_399395,1,1,1,1,1,1,1,20260308,20260613
2089_399396,1,1,1,1,1,1,1,20260614,20261212
2090_399397,1,1,1,1,1,1,1,20260225,20260307
2091_399398,1,1,1,1,1,1,1,20260308,20260613
2092_399399,1,1,1,1,1,1,1,20260614,20261212
2093_399400,1,1,1,1,1,0,0,20260309,20260612
209_397255,1,1,1,1,1,0,0,20260225,20260306
2094_399401,1,1,1,1,1,0,0,20260309,20260612
2095_399402,1,1,1,1,1,0,0,20260309,20260612
2096_399403,1,1,1,1,1,0,0,20260309,20260612
2097_399404,1,1,1,1,1,0,0,20260309,20260612
2098_399405,1,1,1,1,1,0,0,20260309,20260612
2099_399406,1,1,1,1,1,0,0,20260225,20260306
2100_399407,1,1,1,1,1,0,0,20260309,20260612
2101_399408,1,1,1,1,1,0,0,20260615,20261211
2102_399409,1,1,1,1,1,1,1,20260225,20260307
2103_399410,1,1,1,1,1,1,1,20260308,20260613
210_397256,1,1,1,1,1,0,0,20260309,20260403
2104_399411,1,1,1,1,1,1,1,20260614,20261212
2105_399412,1,1,1,1,1,0,0,20260225,20260306
2106_399413,1,1,1,1,1,0,0,20260309,20260612
2107_399414,1,1,1,1,1,0,0,20260615,20261211
2108_399415,1,1,1,1,1,1,1,20260225,20260307
2109_399416,0,0,0,0,0,1,1,20260308,20260613
2110_399417,1,1,1,1,1,0,0,20260309,20260612
2111_399418,1,1,1,1,1,1,1,20260614,20261212
2112_399419,1,1,1,1,1,0,0,20260225,20260306
2113_399420,1,1,1,1,1,0,0,20260309,20260612
211_397257,1,1,1,1,1,0,0,20260407,20260417
2114_399421,1,1,1,1,1,0,0,20260615,20261211
2115_399422,0,0,0,0,0,1,1,20260225,20260307
2116_399423,1,1,1,1,1,0,0,20260225,20260306
2117_399424,0,0,0,0,0,1,1,20260308,20260613
2118_399425,1,1,1,1,1,0,0,20260309,20260612
2119_399426,0,0,0,0,0,1,1,20260614,20261212
2120_399427,1,1,1,1,1,0,0,20260615,20261211
2121_399428,1,1,1,1,1,0,0,20260225,20260306
2122_399429,1,1,1,1,1,0,0,20260309,20260612
2123_399430,1,1,1,1,1,0,0,20260615,20261211
212_397258,1,1,1,1,1,0,0,20260420,20260518
2124_399431,1,1,1,1,1,1,1,20260225,20260307
2125_399432,1,1,1,1,1,1,1,20260308,20260613
2126_399433,1,1,1,1,1,1,1,20260614,20261212
2127_399434,1,1,1,1,1,1,1,20260225,20260307
2128_399436,1,1,1,1,1,1,1,20260308,20260613
2129_399437,1,1,1,1,1,1,1,20260614,20261212
2130_399438,1,1,1,1,1,0,0,20260225,20260306
2131_399439,1,1,1,1,1,0,0,20260309,20260612
2132_399440,1,1,1,1,1,1,1,20260319,20260319
2133_399441,1,1,1,1,1,0,0,20260615,20261211
213_397259,1,1,1,1,1,0,0,20260519,20260612
2134_399442,1,1,1,1,1,1,1,20260225,20260307
2135_399443,1,1,1,1,1,1,1,20260308,20260613
2136_399444,1,1,1,1,1,1,1,20260614,20261212
2137_399445,1,1,1,1,1,0,0,20260225,20260306
2138_399446,1,1,1,1,1,0,0,20260309,20260612
2139_399447,1,1,1,1,1,0,0,20260615,20261211
21_397016,1,1,1,1,1,0,0,20260615,20260626
2140_399448,1,1,1,1,1,1,1,20260225,20260307
2141_399449,1,1,1,1,1,1,1,20260308,20260613
2142_399450,1,1,1,1,1,1,1,20260614,20261212
2143_399451,1,1,1,1,1,0,0,20260225,20260306
214_397260,1,1,1,1,1,0,0,20260615,20261211
2144_399452,1,1,1,1,1,0,0,20260309,20260612
2145_399453,1,1,1,1,1,0,0,20260615,20261211
2146_399454,1,1,1,1,1,1,1,20260225,20260307
2147_399455,1,1,1,1,1,1,1,20260308,20260613
2148_399456,1,1,1,1,1,1,1,20260614,20261212
2149_399457,1,1,1,1,1,1,1,20260225,20260307
2150_399458,1,1,1,1,1,1,1,20260308,20260613
2151_399459,1,1,1,1,1,1,1,20260402,20260402
2152_399460,1,1,1,1,1,1,1,20260521,20260522
2153_399461,1,1,1,1,1,1,1,20260614,20261212
215_397261,1,1,1,1,1,0,0,20260225,20260306
2154_399462,1,1,1,1,1,0,0,20260309,20260612
2155_399463,1,1,1,1,1,0,0,20260309,20260612
2156_399464,1,1,1,1,1,0,0,20260309,20260612
2157_399465,1,1,1,1,1,0,0,20260309,20260612
2158_399466,1,1,1,1,1,0,0,20260309,20260612
2159_399467,1,1,1,1,1,0,0,20260309,20260612
2160_399468,1,1,1,1,1,1,1,20260225,20260307
2161_399470,1,1,1,1,1,1,1,20260308,20260411
2162_399471,1,1,1,1,1,1,1,20260412,20260418
2163_399472,1,1,1,1,1,1,1,20260419,20260518
216_397262,1,1,1,1,1,0,0,20260309,20260403
2164_399473,1,1,1,1,1,1,1,20260516,20260613
2165_399474,1,1,1,1,1,1,1,20260614,20261212
2166_399476,1,1,1,1,1,1,1,20260225,20260307
2167_399477,1,1,1,1,1,1,1,20260308,20260613
2168_399478,1,1,1,1,1,1,1,20260414,20260418
2169_399479,1,1,1,1,1,1,1,20260614,20261212
2170_399481,1,1,1,1,1,0,0,20260225,20260306
2171_399485,1,1,1,1,1,0,0,20260309,20260403
2172_399486,1,1,1,1,1,0,0,20260407,20260417
2173_399487,1,1,1,1,1,0,0,20260420,20260515
217_397263,1,1,1,1,1,0,0,20260407,20260417
2174_399488,1,1,1,1,1,0,0,20260518,20260612
2175_399489,1,1,1,1,1,0,0,20260615,20261211
2176_399491,1,1,1,1,1,1,1,20260225,20260307
2177_399493,1,1,1,1,1,1,1,20260308,20260613
2178_399494,1,1,1,1,1,1,1,20260614,20261212
2179_399496,1,1,1,1,1,0,0,20260225,20260306
2180_399497,1,1,1,1,1,0,0,20260309,20260403
2181_399498,1,1,1,1,1,0,0,20260407,20260417
2182_399499,1,1,1,1,1,0,0,20260420,20260515
2183_399500,1,1,1,1,1,0,0,20260518,20260612
218_397264,1,1,1,1,1,0,0,20260420,20260612
2184_399501,1,1,1,1,1,0,0,20260615,20261211
2185_399503,1,1,1,1,1,0,0,20260225,20260306
2186_399507,1,1,1,1,1,0,0,20260309,20260430
2187_399508,1,1,1,1,1,0,0,20260504,20260515
2188_399509,1,1,1,1,1,0,0,20260518,20260612
2189_399510,1,1,1,1,1,0,0,20260615,20261211
2190_399512,1,1,1,1,1,1,1,20260225,20260307
2191_399514,1,1,1,1,1,1,1,20260308,20260406
2192_399515,1,1,1,1,1,1,1,20260407,20260418
2193_399516,1,1,1,1,1,1,1,20260419,20260613
219_397265,1,1,1,1,1,0,0,20260615,20261211
2194_399517,1,1,1,1,1,1,1,20260614,20261212
2195_399520,1,1,1,1,1,0,0,20260225,20260306
2196_399527,0,0,0,0,0,1,1,20260225,20260307
2197_399528,1,1,1,1,1,1,1,20260308,20260406
2198_399529,1,1,1,1,1,1,1,20260407,20260417
2199_399530,1,1,1,1,1,1,1,20260418,20260418
2200_399531,0,0,0,0,0,1,1,20260419,20260613
2201_399532,1,1,1,1,1,0,0,20260420,20260515
2202_399533,1,1,1,1,1,0,0,20260518,20260612
2203_399534,1,1,1,1,1,1,1,20260614,20261212
220_397266,1,1,1,1,1,0,0,20260225,20260306
2204_399535,1,1,1,1,1,0,0,20260225,20260306
2205_399539,1,1,1,1,1,0,0,20260309,20260403
2206_399540,1,1,1,1,1,0,0,20260407,20260417
2207_399541,1,1,1,1,1,0,0,20260420,20260515
2208_399542,1,1,1,1,1,0,0,20260518,20260612
2209_399543,1,1,1,1,1,0,0,20260615,20261211
2210_399546,1,1,1,1,1,0,0,20260225,20260306
2211_399548,1,1,1,1,1,0,0,20260309,20260403
2212_399549,1,1,1,1,1,1,1,20260407,20260410
2213_399550,1,1,1,1,1,1,1,20260413,20260417
221_397267,1,1,1,1,1,0,0,20260309,20260403
2214_399551,1,1,1,1,1,0,0,20260420,20260612
2215_399552,1,1,1,1,1,0,0,20260615,20261211
2216_399554,1,1,1,1,1,1,1,20260225,20260307
2217_399556,1,1,1,1,1,1,1,20260308,20260406
2218_399557,1,1,1,1,1,1,1,20260407,20260417
2219_399558,1,1,1,1,1,1,1,20260418,20260613
2220_399559,1,1,1,1,1,0,0,20260615,20261211
2221_399561,1,1,1,1,1,0,0,20260225,20260306
2222_399562,1,1,1,1,1,0,0,20260309,20260612
2223_399563,1,1,1,1,1,1,1,20260614,20261212
222_397268,1,1,1,1,1,0,0,20260407,20260417
2224_399564,1,1,1,1,1,0,0,20260615,20261211
2225_399565,1,1,1,1,1,0,0,20260225,20260306
2226_399566,1,1,1,1,1,0,0,20260309,20260403
2227_399567,1,1,1,1,1,0,0,20260407,20260417
2228_399568,1,1,1,1,1,0,0,20260420,20260518
2229_399569,1,1,1,1,1,0,0,20260519,20260612
2230_399570,1,1,1,1,1,0,0,20260615,20261211
2231_399572,1,1,1,1,1,0,0,20260225,20260306
2232_399576,1,1,1,1,1,0,0,20260309,20260430
2233_399577,1,1,1,1,1,0,0,20260504,20260515
223_397269,1,1,1,1,1,0,0,20260420,20260515
2234_399578,1,1,1,1,1,0,0,20260518,20260612
2235_399579,1,1,1,1,1,0,0,20260615,20261211
2236_399580,1,1,1,1,1,1,1,20260225,20260307
2237_399581,1,1,1,1,1,1,1,20260308,20260613
2238_399582,1,1,1,1,1,1,1,20260614,20261212
2239_399583,0,0,0,0,0,1,1,20260225,20260307
22_397017,1,1,1,1,1,0,0,20260901,20261211
2240_399584,1,1,1,1,1,0,0,20260225,20260306
2241_399585,0,0,0,0,0,1,1,20260308,20260406
2242_399586,1,1,1,1,1,0,0,20260309,20260403
2243_399587,1,1,1,1,1,0,0,20260407,20260417
224_397270,1,1,1,1,1,0,0,20260518,20260612
2244_399588,0,0,0,0,0,1,1,20260411,20260418
2245_399589,0,0,0,0,0,1,1,20260419,20260613
2246_399590,1,1,1,1,1,0,0,20260420,20260612
2247_399591,0,0,0,0,0,1,1,20260614,20261212
2248_399592,1,1,1,1,1,0,0,20260615,20261211
2249_399593,1,1,1,1,1,0,0,20260225,20260306
2250_399594,1,1,1,1,1,0,0,20260309,20260403
2251_399595,1,1,1,1,1,0,0,20260407,20260417
2252_399596,1,1,1,1,1,0,0,20260420,20260612
2253_399597,1,1,1,1,1,0,0,20260615,20261211
225_397271,1,1,1,1,1,0,0,20260615,20261211
2254_399598,1,1,1,1,1,0,0,20260225,20260306
2255_399599,1,1,1,1,1,0,0,20260309,20260403
2256_399600,1,1,1,1,1,0,0,20260407,20260417
2257_399601,1,1,1,1,1,0,0,20260420,20260515
2258_399602,1,1,1,1,1,0,0,20260518,20260612
2259_399603,1,1,1,1,1,0,0,20260615,20261211
2260_399604,1,1,1,1,1,0,0,20260225,20260306
2261_399605,1,1,1,1,1,0,0,20260309,20260403
2262_399606,1,1,1,1,1,0,0,20260407,20260417
2263_399607,1,1,1,1,1,0,0,20260420,20260612
226_397272,0,0,0,0,0,1,1,20260225,20260307
2264_399608,1,1,1,1,1,0,0,20260615,20261211
2265_399609,1,1,1,1,1,0,0,20260225,20260306
2266_399610,1,1,1,1,1,0,0,20260309,20260403
2267_399611,1,1,1,1,1,0,0,20260407,20260417
2268_399612,1,1,1,1,1,0,0,20260420,20260515
2269_399613,1,1,1,1,1,0,0,20260518,20260612
2270_399614,1,1,1,1,1,0,0,20260615,20261211
2271_399615,0,0,0,0,0,1,1,20260225,20260307
2272_399616,1,1,1,1,1,0,0,20260225,20260306
2273_399617,0,0,0,0,0,1,1,20260308,20260406
227_397273,0,0,0,0,0,1,1,20260308,20260613
2274_399618,1,1,1,1,1,0,0,20260309,20260403
2275_399619,1,1,1,1,1,0,0,20260407,20260417
2276_399620,1,1,1,1,1,1,1,20260411,20260412
2277_399621,0,0,0,0,0,1,1,20260418,20260613
2278_399622,1,1,1,1,1,0,0,20260420,20260612
2279_399623,0,0,0,0,0,1,1,20260614,20261212
2280_399624,1,1,1,1,1,0,0,20260615,20261211
2281_399625,1,1,1,1,1,1,1,20260225,20260307
2282_399626,1,1,1,1,1,1,1,20260308,20260613
2283_399627,1,1,1,1,1,1,1,20260614,20261212
228_397274,0,0,0,0,0,1,1,20260614,20261212
2284_399628,1,1,1,1,1,1,1,20260225,20260307
2285_399629,1,1,1,1,1,1,1,20260308,20260515
2286_399630,1,1,1,1,1,1,1,20260412,20260417
2287_399631,1,1,1,1,1,1,1,20260516,20260613
2288_399632,1,1,1,1,1,1,1,20260614,20261212
2289_399633,1,1,1,1,1,1,1,20260225,20260306
2290_399634,1,1,1,1,1,1,1,20260307,20260307
2291_399635,1,1,1,1,1,1,1,20260308,20260405
2292_399636,1,1,1,1,1,1,1,20260406,20260412
2293_399637,1,1,1,1,1,1,1,20260413,20260613
229_397275,1,1,1,1,1,0,0,20260225,20260306
2294_399638,1,1,1,1,1,1,1,20260614,20261212
2295_399640,1,1,1,1,1,1,1,20260225,20260307
2296_399641,1,1,1,1,1,1,1,20260308,20260613
2297_399642,1,1,1,1,1,1,1,20260614,20261212
2298_399643,1,1,1,1,1,1,1,20260225,20260307
2299_399644,1,1,1,1,1,1,1,20260308,20260613
2300_399645,1,1,1,1,1,1,1,20260614,20261212
2301_399646,1,1,1,1,1,1,1,20260225,20260307
2302_399647,1,1,1,1,1,1,1,20260308,20260613
2303_399648,1,1,1,1,1,1,1,20260614,20261212
230_397276,1,1,1,1,1,0,0,20260309,20260415
2304_399649,1,1,1,1,1,1,1,20260225,20260307
2305_399650,1,1,1,1,1,1,1,20260308,20260613
2306_399651,1,1,1,1,1,1,1,20260614,20261212
2307_399652,1,1,1,1,1,1,1,20260225,20260307
2308_399653,1,1,1,1,1,1,1,20260308,20260613
2309_399654,1,1,1,1,1,1,1,20260614,20261212
2310_399655,1,1,1,1,1,1,1,20260225,20260307
2311_399656,1,1,1,1,1,1,1,20260308,20260613
2312_399657,1,1,1,1,1,1,1,20260614,20261212
2313_399658,1,1,1,1,1,0,0,20260225,20260306
231_397277,1,1,1,1,1,0,0,20260416,20260611
2314_399659,1,1,1,1,1,0,0,20260309,20260612
2315_399660,1,1,1,1,1,0,0,20260615,20261211
2316_399661,0,0,0,0,0,1,1,20260225,20260307
2317_399662,1,1,1,1,1,0,0,20260225,20260306
2318_399663,0,0,0,0,0,1,1,20260308,20260613
2319_399664,1,1,1,1,1,0,0,20260309,20260612
2320_399665,0,0,0,0,0,1,1,20260614,20261212
2321_399666,1,1,1,1,1,0,0,20260615,20261211
2322_399667,1,1,1,1,1,1,1,20260225,20260307
2323_399668,1,1,1,1,1,1,1,20260308,20260613
232_397278,1,1,1,1,1,1,1,20260612,20260612
2324_399669,1,1,1,1,1,1,1,20260614,20261212
2325_399670,1,1,1,1,1,0,0,20260225,20260306
2326_399671,1,1,1,1,1,0,0,20260309,20260612
2327_399672,1,1,1,1,1,0,0,20260615,20261211
2328_399673,1,1,1,1,1,1,1,20260225,20260307
2329_399674,1,1,1,1,1,1,1,20260308,20260613
2330_399675,1,1,1,1,1,1,1,20260614,20261212
2331_399676,1,1,1,1,1,1,1,20260225,20260307
2332_399677,1,1,1,1,1,1,1,20260308,20260613
2333_399678,1,1,1,1,1,1,1,20260614,20261212
233_397279,1,1,1,1,1,0,0,20260615,20261211
2334_399679,1,1,1,1,1,1,1,20260225,20260307
2335_399680,1,1,1,1,1,1,1,20260308,20260613
2336_399681,1,1,1,1,1,1,1,20260614,20261212
2337_399682,0,0,0,0,0,1,1,20260225,20260307
2338_399683,1,1,1,1,1,0,0,20260225,20260306
2339_399686,0,0,0,0,0,1,1,20260308,20260613
23_397018,0,0,0,0,0,1,1,20260225,20260307
2340_399687,1,1,1,1,1,0,0,20260309,20260612
2341_399688,0,0,0,0,0,1,1,20260614,20261212
2342_399689,1,1,1,1,1,0,0,20260615,20261211
2343_399690,1,1,1,1,1,1,1,20260225,20260307
234_397280,1,1,1,1,1,1,1,20260225,20260307
2344_399691,1,1,1,1,1,1,1,20260308,20260613
2345_399692,1,1,1,1,1,1,1,20260614,20261212
2346_399693,1,1,1,1,1,1,1,20260225,20260307
2347_399694,1,1,1,1,1,1,1,20260308,20260613
